"HolderAddress","Balance","PendingBalanceUpdate"
"0xb70653bbd7bec4955543398cb10d9ea92f93fb45","3,919,279.50742204","No"
"0xfb2d9b706aa63d7e905568a3e0bd9ba817090724","3,894,809.3271","No"
"0x0a85e43479d58207562ed76b605d6cafbf9e8de6","3,887,650.803","No"
"0x5afafc1ba2df0968b0c1b5a255439eecf1b21a84","3,886,933.466","No"
"0x269b1619ae19b386891790254426bb51b7ccd7f8","3,882,470.541711070157599598","No"
"0x2893955787de2fe8c948ffddd492bcb56ab4120a","3,880,087.113","No"
"0x14d288dcbb3b203f6bd0f47c19dedb4cd7e0eba5","3,855,485.022","No"
"0x2804f4dad827404191e7b83eaf46bffe39a8baa3","3,846,648.85","No"
"0x163d80dd8c2a441defc1f4c026b2001d3bdf1f53","3,846,153.846","No"
"0xf163c1358f4790b5cd9ee20c05dd8aeca2ccf32c","3,841,569.8448","No"
"0xd0243103fedd455e1ca5f4f980dcaaded7430484","3,822,616.629","No"
"0x2afa842410a7990c49b453e6a5d3aa0e4123828c","3,799,117.60294847","No"
"0xe3014383ec79c704783d7e9e60aa3178c8f1bf79","3,786,948.6054","No"
"0x25a0faeb797e7a026943d7dbba8f538607ec8ffb","3,772,529.808","No"
"0x9cf70baaed9b79bf5d868495d9374838a1164706","3,764,246.0585","No"
"0xa822cc4edab24343c58688ceb1433103c6137e52","3,760,175.30294894","No"
"0x890e920f139a4695190299e43c129cb383312baa","3,752,128.86776889039316848","No"
"0x7381ffcc7ed9290f080b5c1a30dac64682f6a3ad","3,748,466.676","No"
"0x4b18daee0d06d0bbe775869667f3476d773093be","3,723,955.7967","No"
"0x34656f05741bd6ce14cb1c3ca08209da81254a90","3,700,000","No"
"0x1a23945b947495d700dec938887f61ce5814e5fc","3,683,559.9092","No"
"0xcfc9c2c8dd04cb3e2ba1acf7c7d612593bf2ab74","3,669,682.535","No"
"0x4cdbc00ce443dd78ad029abe370de640fe1c786a","3,622,693.843","No"
"0x02cb2bf6961783248eb7ab5dd25c3f317e76b1fe","3,620,153.56318037","No"
"0x0ee6f187b3ed877eef2a7eb58547364fd3fceda5","3,618,171.743","No"
"0xefab9e1fc73c7232fd3ff441352c50a490c1c187","3,609,847.262","No"
"0xef92665406ac86ee2b998e30200ee3c7f81eba3f","3,595,000","No"
"0x70ff5e90d47e3c17d4856a9821af58071c3e21d2","3,571,201.806","No"
"0x3d8e73fe8471a78dd1ee1f8527ef381d7c44a3a3","3,567,680.3297","No"
"0x5977c1f8dff919d9343eff215598038bb94a2771","3,559,452.249795904079405427","No"
"0x3c540d44cfc3914a46c076d7201fdfd6f2726a49","3,553,540.067","No"
"0x5ba11334531932790b1ac5f78bcacc555fc1193d","3,550,729.1764","No"
"0xf61515e3785a538aa78d39e0a78e9ee319bc92ba","3,550,000","No"
"0xfe230809f3fb2c64b51a3cbbfa3e72278353f576","3,547,581.5040461","No"
"0xe8233e9c34f6dc28f4e0eba348bf54f2695964c4","3,537,803.53355419","No"
"0xe74cdcf20dbfde2c8b3d5ac85dc3d728415972ed","3,511,001.9529","No"
"0xbcca69e8fbb0a8d406179ab8087bb303c5051cc5","3,500,631.80343509","No"
"0x1336ee447c4b3b1219b37f44886cb1eefb2ecfa2","3,482,315.493","No"
"0x9b6138f31efcc11106cf303cfeb7fbe41e1d18ef","3,479,794.59","No"
"0x974cf33b0ac4dabf4d376baea5b4e265e18fcd2d","3,474,913.112","No"
"0x8a67000699ae1f51f9270b6a28b4764137c5ea90","3,472,682.72","No"
"0x010f707424dba370b3e896dbffafbcbc0d074ced","3,466,601.831","No"
"0x1f5a0d1fec713f68ee5b3498dabe6087b07baa62","3,464,849.6","No"
"0xe95df4788a7a415394431f391f99c410bc0e67dc","3,462,569.3732","No"
"0xab0042854a811f287366d26260ffb5c481285b0d","3,461,761.341","No"
"0x74246d53b374fac8155698ea5effa9a51c7b8268","3,457,422","No"
"0xd230cdc951a9cefc34de1aae331c30e1de0da529","3,455,130.6155091","No"
"0xf1de0a4e647e5ff6abd8a1d7736c6e8765d68c6f","3,452,606.244541832281575865","No"
"0xf909823b8bdd312ddb69a7127ee930991f6f8ccd","3,442,210.24157885","No"
"0xde8dc2c1f216a8c4ceb516294fb2d6720aa6a06c","3,435,171.6828","No"
"0xa8cc8e7d117bd9b8858ed9bb36b1c4e2a7325639","3,430,705.7294","No"
"0xe4d6705a876c17c7161b862cc33641449558f34a","3,412,543.3895","No"
"0x6632fb0bc748c63095cb72088f732afa9e906c03","3,401,855.345","No"
"0x867bafa0431199a7f6caf5bb359de3e99a073634","3,400,731.72218224","No"
"0x4a41f4f59b4972defdd9ca5af13048839a8daedc","3,400,000","No"
"0xbdd0236b118d6fc64f9047425efdf61356f80c9d","3,388,199.81","No"
"0xe52f03c23ad7e7655c03cba56f44a63be7385bf8","3,387,776.59004448","No"
"0xf3ef8ca5cf23108fdb59ec84b0e25e626df5f5cb","3,385,150.7605","No"
"0x95ececc940a9cfa5c3808341b85520f024dda198","3,385,111.96116398571001183","No"
"0xd46a6acf865f63b0c7e8d5d5fcc941689aeb4fc1","3,373,448.98819244","No"
"0xf1a1ee506b390da92bedc4e2cd0261cd48ba7e38","3,363,495.493","No"
"0x1e42136b5968762fb503c1186bfae21ede5bac2f","3,360,820.2133","No"
"0x46a66454c174165c9eb6e3c9e7d7cb31b0be5a9d","3,337,032.785","No"
"0xc24e50784dd7be2e21444bf11f708a3c624a9820","3,330,807.96263451","No"
"0xe16f798581f5ab9d624af4b1b2dd49a633005c06","3,320,278.6865","No"
"0x5aea2875e2a22d23f550cfcb600486534385b3c3","3,316,543.475","No"
"0xde2cd8c8b1609083f28dfb61f565508b500f6149","3,314,806.1434","No"
"0xc9bcdf0756084ee0055d732810ec7aec2a2c12e3","3,312,357.20707074","No"
"0x406991e794606bc8457f0e938a9d2f0519087eec","3,311,881.36822751","No"
"0xac595181f69c0c285e0f41a14cd72e82a1065201","3,307,150.5084","No"
"0x02c5d19592550103f9c83e1790e3a94d82c20e35","3,296,819.70536314","No"
"0x7b559889e865aca37d69cf8b3a1548ddddad7dcc","3,291,458.06428847","No"
"0x031e001b23dde41eb9a62cb79c0fc04f02faf26a","3,289,459","No"
"0x62f6959dbd13530cf8d951f9c18eb0783d470724","3,288,140.83967942","No"
"0xe40b27d01c15928e4c70c565c612122b15999e85","3,283,202.178","No"
"0x1101c7df98946680fa4707ce64b9e47c405ef893","3,262,234.067","No"
"0x0ba0c9e33d4328e157579d52382facb8fb33ecf2","3,250,436.66369248","No"
"0xfff51c979b9cbebe178db12ce7e4455efb176ecb","3,240,727.104724967497849057","No"
"0x99fe78435c65764cd732399a6cb5c401a3ae67e4","3,231,082.5422","No"
"0x3c4deaec908eec0b4d40af2254af6a4d5a6a2e9d","3,222,249.5787691","No"
"0x525911fcb7238471ca2f8253601f4fe7d408a4e9","3,217,802.549187500829391195","No"
"0x12b46d61ae25174a875b9dc3165fcaeedc94945e","3,217,234.89","No"
"0x124a9e687620df1475da6bc81d7f93c0d4a1fe02","3,202,776.59052186","No"
"0x0ae8e8c10a8c475d88f6f4baf0cd9fdfdaf40de5","3,196,703.297","No"
"0xb94906cc5659c156b39f10f18f8577bdd9a6fdcc","3,189,422.3415","No"
"0x438b923691f054460710870979d1fdd706bfbcbe","3,189,386.5515","No"
"0x8ea8bb122d8514937eb3dd2a0bba21461d67e670","3,181,665.2195","No"
"0x830bcec213b14908b104a7ac28cdbd49d6b66425","3,157,631.32192741","No"
"0xd102700e192b4d415d84b60685914587c5470c66","3,136,342.41662292","No"
"0x3999ed72519074a8d2d9f5fdea939d33052e4bb6","3,125,014.217","No"
"0x7b6e7f7317f3283403ab667a93a2a8976c72e318","3,100,000","No"
"0x9d62b2c9aebf77e0c4e24d5695c449dc13015a68","3,094,444.5819","No"
"0x94f00907135a5c9de5bd093e44bd8b1bd4dbb16a","3,091,816","No"
"0x4323e5efa98237f97681bfaeacf74b8de609340f","3,088,775.982","No"
"0x6d3da2dff7aabb524d44587e2a70d325bda15d97","3,082,133.9796","No"
"0x6e7e800ed360026e4323b75b053eb57ff3676d74","3,080,867.9738","No"
"0x8c6c21f9773e2fc3535cade6ff8a45330806db0c","3,077,518.4146","No"
"0x07628d73b2ef412e71c0ad274060404622ab4cf9","3,075,000","No"
"0xe977e73035200b2133f2f877076a8cd01ee39e1f","3,072,070.7149","No"
"0x8c7b43b2a2e140992671598a9b9cd0fecc29c46d","3,048,543.069","No"
"0x1c8d3220c4898c147b4b1843a5c9b35fbfe546c4","3,047,404.94","No"
"0x2fab9b091021774ecdf10f71fb0a0b6238c5ffd8","3,036,494.8319","No"
"0x00c78a1e50cc4b65b1ee6b80f21307022a283308","3,031,652.344","No"
"0x4ffb77de344f7e7e389b5fb2724d0bb53a594e60","3,024,782.4871","No"
"0x6442c445e90471cd80662994033068dd8c6c648a","3,023,082.1573","No"
"0x0dd129caa4796af91d588cdab89530cfacf6d5f1","3,013,805.1994","No"
"0x762832b5be395532b97a0aee318903635e117670","3,011,525.643","No"
"0x5f31df715d539b84a69c3fad1094dd7f78fe3b95","3,010,612.23121496","No"
"0xdbf86f7a6fa8b21fe7262e12acf110bac5085e06","3,008,547.19835403","No"
"0x6157e60571eb116b21091130f2aff7f378afb422","3,008,147.276","No"
"0xebf29532b4d806a53779872a6b1c7b3d511deb64","3,002,854.69769276","No"
"0xae45242bf3322f79acdad719f89aafff271c7828","3,002,354.7045","No"
"0x6d5e9daa8f61d718feb2adc216dd669f2b528f18","3,002,068.479","No"
"0x35b091c70a6f8914b7006a52aebfa9b8f2eef984","3,001,520.562777250148184787","No"
"0x412395a066a8c40a259562ad5c68653c4670cc2e","3,001,288.27","No"
"0x46c574e66a0deb46fb6eb6978bf9f80b19d8c847","3,000,000.005","No"
"0x92436910d5ea8a46ba912424c28b4a5b1eea7040","3,000,000","No"
"0x06a54385f41162ce11e52a807ab746f05e0cbf86","3,000,000","No"
"0x51fd176bc3d23f52620e4c300e825ba8beedd0e2","3,000,000","No"
"0x38f4b12a77fce0215ac0bf0a811a1c51984f383f","3,000,000","No"
"0x9a2299beca35a8cecb4dbacf50003129794e39de","2,998,431.9397","No"
"0x46507096d422a8ea1150f188584a6ffa8dc87fff","2,997,572.79","No"
"0x401bf675a54fbdbfe2bc52d2488ac5156ba2eead","2,992,496.6936","No"
"0xa8c9adb8942eea775d97e84af404813404395ae3","2,991,649.04","No"
"0x470d83fa810c83b2f1b71402fe44f52b26d3c1c4","2,987,531.751","No"
"0x65eb25c362173abd7131853b8b488d1c6341459a","2,987,420.871","No"
"0x8109bc57764ee022d6765585bce0bdbbb26b228a","2,985,176.75755507","No"
"0x9b5389b8af4b737cbf12fa6ad4da5d7e5356a448","2,983,595.4334","No"
"0xc5fd60edecbc3a702fa886fe5999d1d8627bd93b","2,983,152.667","No"
"0x6ce87ec8c7a8362e54ea814a00e7fd726fec6e13","2,982,282.986","No"
"0x44abe04f21a15421b084375a924acb61fa1482d3","2,980,208.3486","No"
"0x841512081edca6183188e3b6573c5e282c1541a8","2,977,809.12834051","No"
"0xfd4a35e10b8d4d2cb4fa5c5bdf06adb0e7d49476","2,977,647.40081315","No"
"0x903ca8b3f33ddec0ebc31426dafa908aeadf5883","2,971,244.926","No"
"0x2a9df1bc2b64f0c133f243452dda5a2fc0d3dcd8","2,966,760.988","No"
"0x344e5b13bd5fde6336d589b2c09bad679c07e2ef","2,965,894","No"
"0x2f95936c9e1b2bc735bcb1503cd5ff0b4e39b3fb","2,962,283.7841","No"
"0x00618b2c63fa9b857ae6faf414bce00c78596ecb","2,957,688.46642197111","No"
"0xb3c5d933c79d73eade8bf49e117e3b95f5cedf6f","2,955,268.43011831","No"
"0xf7687ef1d36e8710a984edd5e5f7529481c051bb","2,943,645.93","No"
"0x2dee770e33fb3a5fd1b145d308c0d594dfb946f2","2,942,438.159","No"
"0xc9c3f1cdeabec2d5d521c5a541a3d7aad5638e7b","2,939,466.56141891","No"
"0xc4edbb7d5001abc3c8fcf07c53f13a9b6401128c","2,935,860.1285559","No"
"0xc6a30d2a2c70b0116234440e75051c80f10f7fb6","2,930,403","No"
"0x9e512325bda195e560a2f79d3490022408334598","2,926,796.096","No"
"0x0dbf22c55d289cb9e6e5e90f3a691388bd98ed33","2,926,040.214","No"
"0x9ff32499ca335b5a4a43528fd99a129de70b8e87","2,923,296.3526","No"
"0xa60d18aaf367f2c2d5ebc74f96e2c36e0d6cfa86","2,921,750.28911119","No"
"0xeb3e5d130cc15deb6a74d005dc2678f159962238","2,921,000.5557","No"
"0x47e88a84baf1bf2342fca337f66fc024b699d4d9","2,920,000","No"
"0x30e64493eebaba1b3003985774f14f569cb23ba2","2,916,666.667","No"
"0x341324438e54a84365196632e461896f9480b9f3","2,910,212.48875515","No"
"0x697796be094bae7b399d5af17c9168e209cd533b","2,902,086.72","No"
"0xf5fc8c21cdcc3bf4a4378ef2281e6b6c78b9f242","2,900,498.655","No"
"0xe5d42e9cc9c3fd2bbb581c0d428a0197a2e50dfc","2,879,554.89","No"
"0x21f9db3dc49948be1a20ee2a8e3b2704a911dcf9","2,870,979.4713","No"
"0x86a659a169b9ff55c711b4d90741431273de8914","2,870,339.816","No"
"0xad692ee2ef5584b658bf873ba0f144df66fecf7a","2,867,858.6481","No"
"0xe8d237ab00dab016124a1211a45affe295e14e72","2,859,393.985","No"
"0x117c8ed31a93695e2a84963d1a3a2895972ea160","2,853,293.2794","No"
"0xef476a78b214c6fa60446f948b17d9ed2e20d067","2,850,126.798","No"
"0x8912f0c5edc0ba1cc578fd114b50a6c52c054d9d","2,824,844.1538387","No"
"0xd24cad7fe905b9838c1aa7846f1260ebb59033c5","2,819,562.57576162","No"
"0x574c49f759e24c15552b338e1281f37df8c7c90c","2,800,000","No"
"0x4b3bffb7aad615789584414ce6a8d3e9c545c624","2,797,669.6","No"
"0x1f85c01b6603ffa04b837f73d4f06339afa520d3","2,784,538.091","No"
"0xca2d56d20139a9d50ecb74ece43382fa18faa2aa","2,781,240.509842245571842916","No"
"0x1550a166cf1ba61b911b06189f1fe207e03f9423","2,775,076.35","No"
"0x71cec25397b233c6137f0839cec3b892310493e0","2,774,519.75","No"
"0xa7606a1648023869cef9a3a2b0f52f1d49588c32","2,770,904.02154684","No"
"0x7c6d067857c46edd755c731ed7243372ab40f625","2,759,206.51799987","No"
"0xa858b24e862badc2ee37104037c5009ac962f999","2,754,742.6","No"
"0x028265a29a0791eb9d0a6b8abad3179daa7ea725","2,748,429.8378","No"
"0x86954c910bd4c13497bd3555fed636a99921ea65","2,743,769.478678132611806463","No"
"0x478f68ac0bf32d9c89fb176ed450e59417a36a41","2,743,645.93","No"
"0x0fc32e98a001575117fbcc60c023bb8604155e36","2,740,000.82989854","No"
"0xc6b178f578b137cd13d9370211b64ce4cb06c053","2,739,180.9169","No"
"0x499bc065cbbb3ed8212bf446992b5d8cabf4c189","2,732,883.56151652","No"
"0x915e9effab855cf9b5940f0a83a252b0b85d13be","2,730,402.93","No"
"0x71a9414cc7ef0b324363d34d8c04ad8f072b236d","2,728,590.74","No"
"0xda81de002fab8119b16a10a841df229bd7239b24","2,723,238.50528954","No"
"0x9f808610af0ecc80146bc3a81761e363d341689e","2,720,548.96883646","No"
"0x257bdffeab9ed25e41a2163f138249ad1c1b15c7","2,720,000.93","No"
"0xa1ed9632bc30167413a6522174574647cd56ee0b","2,714,382.3375","No"
"0x54a75dfd0ebd4482583e9f92a61ebb0d43618797","2,698,161.8513","No"
"0x030e05275a46f428843739f0340f416583ed71ac","2,692,817.1373","No"
"0x22e58db9b817fbb599dab6532ceed5bb6c77ed28","2,676,667.915718561724923484","No"
"0x6b2b2b1e759c90362a8c543e22ccf144dae6556e","2,675,508.2875","No"
"0x9c9f9ecb242f172459cc7ceaadb21b16f516c7ae","2,673,111.8898","No"
"0xc60f9ba3ff31b2685af407c01bf02944deb11d93","2,668,876.5763","No"
"0x7ccc0bf09ac16fe171e56d38c40dd757907258c2","2,668,336.7558","No"
"0xf77c3cccfc5f82c0c3a105f8dcd19c0ba60ce355","2,667,703.62","No"
"0xa5b743d2b62c0dc7dcb8bee35dec9a79f05c2d7b","2,667,223.64805579","No"
"0xe9fda711917aedb0b6642c8b449a30e2e1c32ae1","2,666,380.6101","No"
"0x570e917bde592afeb81b0b1e908040489ed6b533","2,661,431.06167619","No"
"0xb58c363c3dcdc6aed6faa74b3597d3ac4b302601","2,655,676","No"
"0xb5f5702d4ea430c3a3a9d1fe1b881e3593297f68","2,650,033.6502","No"
"0x2e5a6052ce9ca3f102363acb6c7d6ab65f1a0c23","2,650,000","No"
"0x6c4b6e3bb1631768e789e2f3977e216075870956","2,646,957.697","No"
"0xe986fbddfcfc37779a8c1766d1ff8683943d6e83","2,638,065.210728059628740664","No"
"0xfd67ce2bc4ea1c6e49a9fa7bbec3ef91f3aad27b","2,636,252","No"
"0x348454c293f736307a1dc48fb5b4694d10947af5","2,635,266.651","No"
"0x6e5774e1258a523078dcd992aa796c5fee6a9a4f","2,633,899.299983441789534238","No"
"0x8ca548943db056ec2706bc0e8335011a51dc5746","2,632,705.40627175","No"
"0x29a029d15cd9878cc25c8a6893d3989c6b8f9b3d","2,630,816.2112","No"
"0x083ac246a3df784cc317529fbcbafe0771f33e70","2,630,807.99549064","No"
"0x9a23256b0a47bc30e4c197711c779e6cb056bad2","2,607,198.7073","No"
"0x41c9d634dcee42f035410a0d2748134bcf18c9eb","2,592,073.5971","No"
"0xbc0c4e9c311137e69684f7aff696b63bef2119c3","2,591,053.3315","No"
"0xebe684d5801269e36d3f4ad71789396051c82deb","2,586,870.691","No"
"0xd9408f29026e32852aff8c5c9c8ea834b44b4e1c","2,586,214.152088623189507018","No"
"0xf50a5de11f060ee8f44b7191d91c8015291c754f","2,583,776.98034188","No"
"0xa5ed56974a55b5d4c6d37ae943430de93973041a","2,582,821.5081","No"
"0x37869544c071fdf16dfe862f148488b4768dfbc3","2,575,671.17093576","No"
"0xf90112e7c1427945e37a17916074726a60403242","2,569,685.1762781","No"
"0x4d179fff7ac3703bdb44d6f7ecfd015c3dfaacb8","2,565,106.5073","No"
"0xd8d01ed6028ef750ad60447304e927c76e2cb6eb","2,558,649.2442","No"
"0x0b237a5a93ff01ca6b2417eaf26b5ba997da2cc1","2,551,702.88071831","No"
"0x0366c46e1c6f41f921146239fbc43f7a38c690dd","2,550,304.49","No"
"0xf1e58afaad62aa9158accaed13c3f2f552163f3b","2,547,237.06454846","No"
"0x5f1c1092c4f7bdc19e4592efc0ba06f74f8e6fed","2,546,251.8124724","No"
"0x6cf8cbb5b98e539cea29bf415863ba53661a40cc","2,542,222","No"
"0x4c75261faf8673b05e3c71cec6ce93a2442c8c09","2,541,547.336","No"
"0x92f76870c2626f2a58b3ca80f906d228ec62426f","2,533,343.95857064","No"
"0xbe2dcd8871ee55cc3096bf8a71d64cd480506b61","2,533,114.68147595","No"
"0x0ee5b9e9db4cb9695c6747964271d01f77a37d7d","2,529,727.325","No"
"0xb727fb89d44655dec87f15891bc387c29ee0ece5","2,526,919.8648","No"
"0x1d6929d01a23685398392516e92fc3065ed948d2","2,516,576.307","No"
"0x227860c1bd0721b42f98669d580f0fab9e6e9904","2,511,920.5875","No"
"0x84046a198c7411530c2e9c5ea75ac84b45596521","2,510,190.09053047","No"
"0x2c995635e6b83bc5cad55cffc663497238caa084","2,506,968.16531075","No"
"0xf9f568a5e990b1a342fa615c170fad4eb7da8a68","2,506,890.7843","No"
"0x33f48c66da2b9b8570467d2f56409b9730b0ea8f","2,503,312.2","No"
"0x946fd776bde2a6647a5a307835d1a5be543581a6","2,500,244.241264408603542038","No"
"0x5a054ddad0776bc360386d09c8c571407c0c9cd0","2,500,000","No"
"0xb1b8d9136774b02ba7d0f71f114c6923b4ae81b3","2,497,357.49134315","No"
"0x86ce6b40642f753ffa8bd0a2f897ca21914f4de2","2,478,300.0952","No"
"0x65f09d561be8c34081fcc5f67f8c9b421fc0990c","2,475,921.4479","No"
"0xad0aeff026e3ed47516bc3ef4ae99667e1c58c05","2,472,124.27042438","No"
"0x7842d72fa63dbe29fa177e9af255f34e1ae5aa83","2,466,513.7523","No"
"0x5379a8de83e805868553222d6a0fd6b160c23854","2,443,155.5112","No"
"0x9b7db798699088d9a4653588b6afadf476db2685","2,437,766.8996","No"
"0x05a001575f5ff1d64bb8bb52380a30939e537dde","2,434,082.153","No"
"0x248784af80094fe92f915674b2f4409366443562","2,433,805.0742","No"
"0x8798b7ef4b93be7cdbacb4bb76c87ef488a4dbcd","2,429,306.677","No"
"0xfd7f25b651efeba7af8ea949687fd03d8103d25b","2,424,583.4572","No"
"0x4027ae4bbecf1ae087b19befa6bf15ea2a04975f","2,422,688.14310749","No"
"0xa5ae5874f7cdaada73f2e56718bc5957fbba9192","2,414,782.189","No"
"0x2aec2a45d1d140373f30d40c600cea9af901c58e","2,413,411.73139708","No"
"0xc956aa6dc81881cf1a16806b8c1286ee0d253022","2,411,282.216","No"
"0x864a90598964a544db130f79566189f4e5c900a5","2,403,533.962401174456100506","No"
"0x5a52419446ed4634847e796a0228d7e8d3f316fc","2,402,941.691985115590303256","No"
"0x57ed281935703ce79ecf054b7cfaeef8d6a10c06","2,401,821.824602754944194912","No"
"0x42a70bb249638809dc3d606e5206596760f54d12","2,395,508.7057","No"
"0x64389d21af33aa1eff20449a971c771c52667257","2,393,900.94825519","No"
"0xbcd973a80bcae89c7bb8aeea756eedaf8b32eb70","2,387,908","No"
"0x9240b03e301bdfd560f2d988c12e731baab4ecd4","2,378,661.5923","No"
"0x4cf516ed19defec60d3352ab351108109f8e0ac0","2,377,486.56224025","No"
"0xf2660d373a7e7aa2428876810ad3cb3789d3a7e5","2,375,869.32","No"
"0xc86802d66d67d6deb2ac0030972089f1f07e7bfd","2,372,525.333","No"
"0x5a36c2dc2331ea02ec85f60477237dd85eae3a51","2,370,310.03794023","No"
"0x5f042e78cbd18f22d3326b53faeec16eddb94c75","2,370,111.3136","No"
"0x863bbeb01e5f63b4bbacfae613e5bd3513f1545a","2,359,093.4951","No"
"0xa2fe0bac9a9a0703954c967fc994fdcd8cd34262","2,344,322.344","No"
"0xba55aa6a8153c0bc5d15e1aa4c75b1b63c3e8689","2,339,719.69552154","No"
"0xf4483b25348bbb38b4058bda2a4827c1a1570607","2,337,982.698","No"
"0x94a5bb831bec27f9018a7d5fea7a0a6bb8ae4109","2,336,943.4965","No"
"0x84f561545a0e3d63b59ad5862013b938f63035d4","2,333,333.333","No"
"0x3b58b97485cbfa5ddabb9852ccc612edd97afd8f","2,333,102.86600496","No"
"0x8f5deb636cde45992a84d5dcbb346446631e1869","2,330,371","No"
"0x101f67324137f82db84f5a5a84661ac5b3635765","2,330,000.003","No"
"0xcf1f5cf374b7114e3859c91b75cdcb9af7c391dc","2,323,903.0028","No"
"0xe4253998e49941960fa2098880719e44271a6f13","2,322,594.404","No"
"0xa3aae7563067a220b0c158a01c92c64d54e19739","2,315,724.2482","No"
"0xa7d66543ecebffb1595822e223058f0045f747e8","2,308,773.88990368","No"
"0x0cda4c0f7a8b966d9b8d179d15c4de3fb43b4f73","2,307,342.88417705","No"
"0x3c8d3c2f0b83dbbd5f1fde09966f185d9c083426","2,307,000.27","No"
"0xf8d86851cb015e2e9a03684859dea66d9bf80610","2,302,538.46137047648076657","No"
"0x0f81892c3e28ce9a8e296c6d5b066a2335b24c49","2,301,478.33839968","No"
"0x61eaed0f8b1718119d1718839e7d259a2ea2b67b","2,294,767.7216","No"
"0xfb2fe6537769abd58616053a6e801beacedae428","2,289,408.2743","No"
"0xc593b86190213fc2acfd5df450bb891e19189b0a","2,288,254.4513","No"
"0x7d84742195132156ad758a4a8ffa4fc52d1343a1","2,285,532.30606874","No"
"0x3d19111eea75164eb7aac692a71518c410833673","2,283,913.608718155832577063","No"
"0x1af890f23ef9b15c0d8f56c04f82b6531ef7631f","2,282,333.3484","No"
"0x7550da6ad1c3376207c616dc02ff2a4b277bc347","2,280,604.042","No"
"0x0be525592878e66a6d1f69f98e0e8c02ce3090ff","2,280,557.08","No"
"0x22e2322aa12c25cca30372dfdb91e3fda9a0d666","2,280,491.725","No"
"0x12631041d91ef9a5dc3647cd78f73368881a301b","2,277,399.92217266","No"
"0xaaf077238837b1dca645ab912a8f517db3cb3fd0","2,276,907.865","No"
"0xfc2d383e418b1a3966663a160f6060cf7ced6b78","2,272,265.1229","No"
"0x9955c0bf80adfd7c575366d9ce7e212d0b6768e6","2,269,477.12021445","No"
"0x2844f1225119602785465fbefeaecb4ab65134a3","2,266,254.0332","No"
"0x10aaca006e1ddc573c9910f2a05f197a233b0209","2,262,664.2587","No"
"0x44ada93038edb6847ea539482fbfdd66b00fdcc8","2,256,518.35","No"
"0x167b342655be153fd4a9b8f374802baf16bb7cbf","2,248,032.91","No"
"0xe5ee541d48de978da3861e11251b062e331bd132","2,245,153.205","No"
"0x0331edaf684a8fd357d439eb22acd86b51302b9e","2,243,369","No"
"0xed333bea3fa30011c41800941aaeae88096189cc","2,233,825.59487063","No"
"0x77910891241a41c0829093ab538c541543a1e571","2,232,449.737","No"
"0x8da67ddae512037c30e76648b2d501214359d36e","2,223,931.03214035","No"
"0xd2cf9cd6b634bd01fc5bce10f9b598dbda6ac6e3","2,215,391.8966","No"
"0xecb2e128fa5d6db43c404ced33a00f059d5ad56e","2,214,125.6923","No"
"0xa4ab0cdec94d24f61e8c5dbfd5b4904711a3177f","2,211,893.5412","No"
"0x933bc940927ea8a45adac669fa05fa907fbfcb0d","2,208,632","No"
"0x48141ea6edb7ff8655404128b29cdcb6c47aab59","2,205,703.3781","No"
"0x43d28df7fb8b242fad55ae82d7de817319c3574b","2,204,667.862521240659116714","No"
"0xfe7772696a5367416ead37a27dbeaada2a5edb9f","2,199,274.8922","No"
"0x09eb9742e225162cdb7f6c3d0ed37b26a6e4a39c","2,182,837.54","No"
"0x14f0aad0aeaa7426454086bb3271f4cdd04f89c8","2,175,505.7922","No"
"0xf460f763d6fbcb628f3b4d2776d17d8049247425","2,173,528.3285","No"
"0x245b17a4ba689799155221a378420ef6500da824","2,167,408.2082","No"
"0x8039381faf97ef62976db97ae7cadfcb2a2f391e","2,166,000","No"
"0xb917ac213ad401a2e2bbafc2ae79cb57fe65598b","2,160,909.7499","No"
"0x7b234f98ababd152aec3bcadfd5c005997917a1e","2,160,736.253","No"
"0x8c45f9d650106e204b6d70ab5245c52803713188","2,160,038.9872","No"
"0x2c7e739dd5d9a79980b0119b89d0c2fd240a2cff","2,156,375.13475185","No"
"0x1fb6de2315e88807b96fd68a77a870519bd7829b","2,154,404.8303","No"
"0x1627c4dcb9beea005e1bd77c81c8cf28d82706d0","2,154,090.3203","No"
"0x78709ab7a4ad7d800eaa0e94ef9684348b5e4205","2,150,000","No"
"0xe36f227f26a1f2581a4c353d2403a182a14bde07","2,146,557.148","No"
"0x9fec091bf3740ca78d00b76652c945091c6e231c","2,146,530.255","No"
"0xd1c87ffe039c22278d30723d2e9dff88339ab62a","2,146,530.0111","No"
"0xf4f4f7da3275536da37539708daa3ab025352090","2,141,599.011","No"
"0xa25f87bb37eb70bfaedefca5c98d0f7acbd15a54","2,135,967.71517358","No"
"0x686c332bafb58b55a234e0d0e9dc3472dbd9c86f","2,134,333.36693603","No"
"0x1f830d8f398466c81788d8c3f35fd32036bdf609","2,132,393.018","No"
"0x2099cc6d7d50101181cace47dbfc79cfc1f38be8","2,131,526.308","No"
"0xa33a077f2f98395674c39b8b64ca13943f1e17b5","2,131,144.942","No"
"0x6c2517fb7f686b20d8ea8003d2e5b4371a4f0199","2,130,605.1667","No"
"0x18239273ac8990d4e4a3f2a34186d787c56a8a3d","2,127,892.743","No"
"0x9a13dbbaa422a409d7507bb297d2739a0db2368d","2,123,859.90906928","No"
